Year,Category code,Category name,Fuel,Gas,Units,Value
2000,1.A.2.g.vi.,Textile and leather,Gaseous fuels,CH4,kt,0.00431221962288438
2000,1.A.2.g.vi.,Textile and leather,Gaseous fuels,N2O,kt,0.00431221962288438
2000,1.A.2.g.vi.,Textile and leather,Other fossil fuels,CO2,kt,NO
2000,1.A.2.g.vi.,Textile and leather,Other fossil fuels,CH4,kt,NO
2000,1.A.2.g.vi.,Textile and leather,Other fossil fuels,N2O,kt,NO
2000,1.A.2.g.vi.,Textile and leather,Peat,CO2,kt,NO
2000,1.A.2.g.vi.,Textile and leather,Peat,CH4,kt,NO
2000,1.A.2.g.vi.,Textile and leather,Peat,N2O,kt,NO
2000,1.A.2.g.vi.,Textile and leather,Biomass,CO2,kt,218.741050988629
2000,1.A.2.g.vi.,Textile and leather,Biomass,CH4,kt,0.0214834960792403
2000,1.A.2.g.vi.,Textile and leather,Biomass,N2O,kt,0.0136713156867893
2000,1.A.2.g.vii.,Off-road vehicles and other machinery,All fuels except biomass,CO2,kt,298.916561327676
2000,1.A.2.g.vii.,Off-road vehicles and other machinery,All fuels except biomass,CH4,kt,0.016723086621931
2000,1.A.2.g.vii.,Off-road vehicles and other machinery,All fuels except biomass,N2O,kt,0.115039559725417
2000,1.A.2.g.vii.,Off-road vehicles and other machinery,Gasoline,CO2,kt,NO
2000,1.A.2.g.vii.,Off-road vehicles and other machinery,Gasoline,CH4,kt,NO
2000,1.A.2.g.vii.,Off-road vehicles and other machinery,Gasoline,N2O,kt,NO
2000,1.A.2.g.vii.,Off-road vehicles and other machinery,Diesel oil,CO2,kt,298.916561327676
2000,1.A.2.g.vii.,Off-road vehicles and other machinery,Diesel oil,CH4,kt,0.016723086621931
2000,1.A.2.g.vii.,Off-road vehicles and other machinery,Diesel oil,N2O,kt,0.115039559725417
2000,1.A.2.g.vii.,Off-road vehicles and other machinery,Liquefied petroleum gases (LPG),CO2,kt,NO
2000,1.A.2.g.vii.,Off-road vehicles and other machinery,Liquefied petroleum gases (LPG),CH4,kt,NO
2000,1.A.2.g.vii.,Off-road vehicles and other machinery,Liquefied petroleum gases (LPG),N2O,kt,NO
2000,1.A.2.g.vii.,Off-road vehicles and other machinery,Other liquid fuels,CO2,kt,NO
2000,1.A.2.g.vii.,Off-road vehicles and other machinery,Other liquid fuels,CH4,kt,NO
2000,1.A.2.g.vii.,Off-road vehicles and other machinery,Other liquid fuels,N2O,kt,NO
2000,1.A.2.g.vii.,Off-road vehicles and other machinery,Gaseous fuels,CO2,kt,IE
2000,1.A.2.g.vii.,Off-road vehicles and other machinery,Gaseous fuels,CH4,kt,IE
2000,1.A.2.g.vii.,Off-road vehicles and other machinery,Gaseous fuels,N2O,kt,IE
2000,1.A.2.g.vii.,Off-road vehicles and other machinery,Other fossil fuels,CO2,kt,IE
2000,1.A.2.g.vii.,Off-road vehicles and other machinery,Other fossil fuels,CH4,kt,IE
2000,1.A.2.g.vii.,Off-road vehicles and other machinery,Other fossil fuels,N2O,kt,IE
2000,1.A.2.g.vii.,Off-road vehicles and other machinery,Biomass,CO2,kt,IE
2000,1.A.2.g.vii.,Off-road vehicles and other machinery,Biomass,CH4,kt,IE
2000,1.A.2.g.vii.,Off-road vehicles and other machinery,Biomass,N2O,kt,IE
2000,1.A.2.g.viii.,Other,All fuels except biomass,CO2,kt,57.411469251599144
2000,1.A.2.g.viii.,Other,All fuels except biomass,CH4,kt,0.00237988091957525
2000,1.A.2.g.viii.,Other,All fuels except biomass,N2O,kt,0.0012110488364918371
2000,1.A.2.g.viii.x.,Rubber,All fuels except biomass,CO2,kt,41.49738343372633
2000,1.A.2.g.viii.x.,Rubber,All fuels except biomass,CH4,kt,0.00198326995568347
2000,1.A.2.g.viii.x.,Rubber,All fuels except biomass,N2O,kt,0.000720927454991068
2000,1.A.2.g.viii.x.,Rubber,Liquid fuels,CO2,kt,39.5480440542946
2000,1.A.2.g.viii.x.,Rubber,Liquid fuels,CH4,kt,0.00151503062568347
2000,1.A.2.g.viii.x.,Rubber,Liquid fuels,N2O,kt,0.000410390924991068
2000,1.A.2.g.viii.x.,Rubber,Solid fuels,CO2,kt,NO
2000,1.A.2.g.viii.x.,Rubber,Solid fuels,CH4,kt,NO
2000,1.A.2.g.viii.x.,Rubber,Solid fuels,N2O,kt,NO
2000,1.A.2.g.viii.x.,Rubber,Gaseous fuels,CO2,kt,1.94933937943173
2000,1.A.2.g.viii.x.,Rubber,Gaseous fuels,CH4,kt,3.455663e-05
2000,1.A.2.g.viii.x.,Rubber,Gaseous fuels,N2O,kt,3.455663e-05
2000,1.A.2.g.viii.x.,Rubber,Other fossil fuels,CO2,kt,NO
2000,1.A.2.g.viii.x.,Rubber,Other fossil fuels,CH4,kt,NO
2000,1.A.2.g.viii.x.,Rubber,Other fossil fuels,N2O,kt,NO
2000,1.A.2.g.viii.x.,Rubber,Peat,CO2,kt,NO
2000,1.A.2.g.viii.x.,Rubber,Peat,CH4,kt,NO
2000,1.A.2.g.viii.x.,Rubber,Peat,N2O,kt,NO
2000,1.A.2.g.viii.x.,Rubber,Biomass,CO2,kt,4.4156784
2000,1.A.2.g.viii.x.,Rubber,Biomass,CH4,kt,0.0004336827
2000,1.A.2.g.viii.x.,Rubber,Biomass,N2O,kt,0.0002759799
2000,1.A.2.g.viii.y.,Other Transformation Industry,All fuels except biomass,CO2,kt,15.91408581787282
2000,1.A.2.g.viii.y.,Other Transformation Industry,All fuels except biomass,CH4,kt,0.00039661096389177996
2000,1.A.2.g.viii.y.,Other Transformation Industry,All fuels except biomass,N2O,kt,0.000490121381500769
2000,1.A.2.g.viii.y.,Other Transformation Industry,Liquid fuels,CO2,kt,9.81732376129909
2000,1.A.2.g.viii.y.,Other Transformation Industry,Liquid fuels,CH4,kt,0.000230963008891359
2000,1.A.2.g.viii.y.,Other Transformation Industry,Liquid fuels,N2O,kt,0.000345407426500348
2000,1.A.2.g.viii.y.,Other Transformation Industry,Solid fuels,CO2,kt,NO
2000,1.A.2.g.viii.y.,Other Transformation Industry,Solid fuels,CH4,kt,NO
2000,1.A.2.g.viii.y.,Other Transformation Industry,Solid fuels,N2O,kt,NO
2000,1.A.2.g.viii.y.,Other Transformation Industry,Gaseous fuels,CO2,kt,6.09676205657373
2000,1.A.2.g.viii.y.,Other Transformation Industry,Gaseous fuels,CH4,kt,0.000108079455000421
2000,1.A.2.g.viii.y.,Other Transformation Industry,Gaseous fuels,N2O,kt,0.000108079455000421
2000,1.A.2.g.viii.y.,Other Transformation Industry,Other fossil fuels,CO2,kt,NO
2000,1.A.2.g.viii.y.,Other Transformation Industry,Other fossil fuels,CH4,kt,NO
2000,1.A.2.g.viii.y.,Other Transformation Industry,Other fossil fuels,N2O,kt,NO
2000,1.A.2.g.viii.y.,Other Transformation Industry,Peat,CO2,kt,NO
2000,1.A.2.g.viii.y.,Other Transformation Industry,Peat,CH4,kt,NO
2000,1.A.2.g.viii.y.,Other Transformation Industry,Peat,N2O,kt,NO
2000,1.A.2.g.viii.y.,Other Transformation Industry,Biomass,CO2,kt,0.586152
2000,1.A.2.g.viii.y.,Other Transformation Industry,Biomass,CH4,kt,5.75685e-05
2000,1.A.2.g.viii.y.,Other Transformation Industry,Biomass,N2O,kt,3.66345e-05
2000,1.A.3.,Transport,All fuels except biomass,CO2,kt,19286.516203071933
2000,1.A.3.,Transport,All fuels except biomass,CH4,kt,3.551165369083537
2000,1.A.3.,Transport,All fuels except biomass,N2O,kt,1.293085037481089
2000,1.A.3.,Transport,Liquid fuels,CO2,kt,19284.73369113893
2000,1.A.3.,Transport,Liquid fuels,CH4,kt,3.545742439663046
2000,1.A.3.,Transport,Liquid fuels,N2O,kt,1.2929621043911446
2000,1.A.3.,Transport,Solid fuels,CO2,kt,0.080470296
2000,1.A.3.,Transport,Solid fuels,CH4,kt,1.67472e-06
2000,1.A.3.,Transport,Solid fuels,N2O,kt,1.25604e-06
2000,1.A.3.,Transport,Gaseous fuels,CO2,kt,1.70204163700345
2000,1.A.3.,Transport,Gaseous fuels,CH4,kt,0.00542125470049117
2000,1.A.3.,Transport,Gaseous fuels,N2O,kt,0.000121677049944357
2000,1.A.3.,Transport,Other fossil fuels,CO2,kt,"IE,NO"
2000,1.A.3.,Transport,Other fossil fuels,CH4,kt,"IE,NO"
2000,1.A.3.,Transport,Other fossil fuels,N2O,kt,"IE,NO"
2000,1.A.3.,Transport,Biomass,CO2,kt,"IE,NO"
2000,1.A.3.,Transport,Biomass,CH4,kt,"IE,NO"
2000,1.A.3.,Transport,Biomass,N2O,kt,"IE,NO"
2000,1.A.3.a.,Domestic aviation,All fuels except biomass,CO2,kt,319.749304490752
2000,1.A.3.a.,Domestic aviation,All fuels except biomass,CH4,kt,0.030169053297001487
2000,1.A.3.a.,Domestic aviation,All fuels except biomass,N2O,kt,0.00894534795263717
2000,1.A.3.a.,Domestic aviation,Aviation gasoline,CO2,kt,2.23873709397305
2000,1.A.3.a.,Domestic aviation,Aviation gasoline,CH4,kt,0.00124736282401869
2000,1.A.3.a.,Domestic aviation,Aviation gasoline,N2O,kt,6.393348e-05
2000,1.A.3.a.,Domestic aviation,Jet kerosene,CO2,kt,317.510567396779
2000,1.A.3.a.,Domestic aviation,Jet kerosene,CH4,kt,0.0289216904729828
2000,1.A.3.a.,Domestic aviation,Jet kerosene,N2O,kt,0.00888141447263717
2000,1.A.3.a.,Domestic aviation,Biomass,CO2,kt,NO
2000,1.A.3.a.,Domestic aviation,Biomass,CH4,kt,NO
2000,1.A.3.a.,Domestic aviation,Biomass,N2O,kt,NO
2000,1.A.3.b.,Road transportation,All fuels except biomass,CO2,kt,18629.744125918147
2000,1.A.3.b.,Road transportation,All fuels except biomass,CH4,kt,3.4949550500015536
2000,1.A.3.b.,Road transportation,All fuels except biomass,N2O,kt,1.2265574596227546
2000,1.A.3.b.,Road transportation,Gasoline,CO2,kt,6671.256483648093
2000,1.A.3.b.,Road transportation,Gasoline,CH4,kt,2.6466172432909123
2000,1.A.3.b.,Road transportation,Gasoline,N2O,kt,1.03913291676875
2000,1.A.3.b.,Road transportation,Diesel oil,CO2,kt,11887.78068458847
2000,1.A.3.b.,Road transportation,Diesel oil,CH4,kt,0.826199187667316
2000,1.A.3.b.,Road transportation,Diesel oil,N2O,kt,0.18178810535291448
2000,1.A.3.b.,Road transportation,Liquefied petroleum gases (LPG),CO2,kt,66.6950637356558
2000,1.A.3.b.,Road transportation,Liquefied petroleum gases (LPG),CH4,kt,0.0167173643428343
2000,1.A.3.b.,Road transportation,Liquefied petroleum gases (LPG),N2O,kt,0.00551476045114586
2000,1.A.3.b.,Road transportation,Other liquid fuels,CO2,kt,2.30985230892383
2000,1.A.3.b.,Road transportation,Other liquid fuels,CH4,kt,NO
2000,1.A.3.b.,Road transportation,Other liquid fuels,N2O,kt,NO
2000,1.A.3.b.,Road transportation,Gaseous fuels,CO2,kt,1.70204163700345
2000,1.A.3.b.,Road transportation,Gaseous fuels,CH4,kt,0.00542125470049117
2000,1.A.3.b.,Road transportation,Gaseous fuels,N2O,kt,0.000121677049944357
2000,1.A.3.b.,Road transportation,Biomass,CO2,kt,NO
2000,1.A.3.b.,Road transportation,Biomass,CH4,kt,NO
2000,1.A.3.b.,Road transportation,Biomass,N2O,kt,NO
2000,1.A.3.b.,Road transportation,Other fossil fuels,CO2,kt,NO
2000,1.A.3.b.,Road transportation,Other fossil fuels,CH4,kt,NO
2000,1.A.3.b.,Road transportation,Other fossil fuels,N2O,kt,NO
2000,1.A.3.b.i.,Cars,All fuels except biomass,CO2,kt,9149.109877142524
2000,1.A.3.b.i.,Cars,All fuels except biomass,CH4,kt,2.3225681214447333
2000,1.A.3.b.i.,Cars,All fuels except biomass,N2O,kt,1.0798789151986201
2000,1.A.3.b.i.,Cars,Gasoline,CO2,kt,6405.67509322694
2000,1.A.3.b.i.,Cars,Gasoline,CH4,kt,2.1960072296837
2000,1.A.3.b.i.,Cars,Gasoline,N2O,kt,1.03278872864539
2000,1.A.3.b.i.,Cars,Diesel oil,CO2,kt,2676.73972017993
2000,1.A.3.b.i.,Cars,Diesel oil,CH4,kt,0.109843527418199
2000,1.A.3.b.i.,Cars,Diesel oil,N2O,kt,0.0415754261020842
2000,1.A.3.b.i.,Cars,Liquefied petroleum gases (LPG),CO2,kt,66.6950637356558
2000,1.A.3.b.i.,Cars,Liquefied petroleum gases (LPG),CH4,kt,0.0167173643428343
2000,1.A.3.b.i.,Cars,Liquefied petroleum gases (LPG),N2O,kt,0.00551476045114586
2000,1.A.3.b.i.,Cars,Other liquid fuels,CO2,kt,NO
2000,1.A.3.b.i.,Cars,Other liquid fuels,CH4,kt,NO
2000,1.A.3.b.i.,Cars,Other liquid fuels,N2O,kt,NO
2000,1.A.3.b.i.,Cars,Gaseous fuels,CO2,kt,NO
2000,1.A.3.b.i.,Cars,Gaseous fuels,CH4,kt,NO
2000,1.A.3.b.i.,Cars,Gaseous fuels,N2O,kt,NO
2000,1.A.3.b.i.,Cars,Biomass,CO2,kt,NO
2000,1.A.3.b.i.,Cars,Biomass,CH4,kt,NO
2000,1.A.3.b.i.,Cars,Biomass,N2O,kt,NO
2000,1.A.3.b.i.,Cars,Other fossil fuels,CO2,kt,NO
2000,1.A.3.b.i.,Cars,Other fossil fuels,CH4,kt,NO
2000,1.A.3.b.i.,Cars,Other fossil fuels,N2O,kt,NO
2000,1.A.3.b.ii.,Light duty trucks,All fuels except biomass,CO2,kt,4178.660066774466
2000,1.A.3.b.ii.,Light duty trucks,All fuels except biomass,CH4,kt,0.2337281471323933
2000,1.A.3.b.ii.,Light duty trucks,All fuels except biomass,N2O,kt,0.041491541622001984
2000,1.A.3.b.ii.,Light duty trucks,Gasoline,CO2,kt,72.4506376767759
2000,1.A.3.b.ii.,Light duty trucks,Gasoline,CH4,kt,0.0342342252987353
2000,1.A.3.b.ii.,Light duty trucks,Gasoline,N2O,kt,0.00368386673986868
2000,1.A.3.b.ii.,Light duty trucks,Diesel oil,CO2,kt,4106.20942909769
2000,1.A.3.b.ii.,Light duty trucks,Diesel oil,CH4,kt,0.199493921833658
2000,1.A.3.b.ii.,Light duty trucks,Diesel oil,N2O,kt,0.0378076748821333
2000,1.A.3.b.ii.,Light duty trucks,Liquefied petroleum gases (LPG),CO2,kt,NO
2000,1.A.3.b.ii.,Light duty trucks,Liquefied petroleum gases (LPG),CH4,kt,NO
2000,1.A.3.b.ii.,Light duty trucks,Liquefied petroleum gases (LPG),N2O,kt,NO
2000,1.A.3.b.ii.,Light duty trucks,Other liquid fuels,CO2,kt,NO
2000,1.A.3.b.ii.,Light duty trucks,Other liquid fuels,CH4,kt,NO
2000,1.A.3.b.ii.,Light duty trucks,Other liquid fuels,N2O,kt,NO
2000,1.A.3.b.ii.,Light duty trucks,Gaseous fuels,CO2,kt,NO
2000,1.A.3.b.ii.,Light duty trucks,Gaseous fuels,CH4,kt,NO
2000,1.A.3.b.ii.,Light duty trucks,Gaseous fuels,N2O,kt,NO
2000,1.A.3.b.ii.,Light duty trucks,Biomass,CO2,kt,NO
2000,1.A.3.b.ii.,Light duty trucks,Biomass,CH4,kt,NO
2000,1.A.3.b.ii.,Light duty trucks,Biomass,N2O,kt,NO
2000,1.A.3.b.ii.,Light duty trucks,Other fossil fuels,CO2,kt,NO
2000,1.A.3.b.ii.,Light duty trucks,Other fossil fuels,CH4,kt,NO
2000,1.A.3.b.ii.,Light duty trucks,Other fossil fuels,N2O,kt,NO
2000,1.A.3.b.iii.,Heavy duty trucks and buses,All fuels except biomass,CO2,kt,5106.533576947853
2000,1.A.3.b.iii.,Heavy duty trucks and buses,All fuels except biomass,CH4,kt,0.5222829931159502
2000,1.A.3.b.iii.,Heavy duty trucks and buses,All fuels except biomass,N2O,kt,0.10252668141864135
2000,1.A.3.b.iii.,Heavy duty trucks and buses,Gasoline,CO2,kt,NO
2000,1.A.3.b.iii.,Heavy duty trucks and buses,Gasoline,CH4,kt,NO
2000,1.A.3.b.iii.,Heavy duty trucks and buses,Gasoline,N2O,kt,NO
2000,1.A.3.b.iii.,Heavy duty trucks and buses,Diesel oil,CO2,kt,5104.83153531085
2000,1.A.3.b.iii.,Heavy duty trucks and buses,Diesel oil,CH4,kt,0.516861738415459
2000,1.A.3.b.iii.,Heavy duty trucks and buses,Diesel oil,N2O,kt,0.102405004368697
2000,1.A.3.b.iii.,Heavy duty trucks and buses,Liquefied petroleum gases (LPG),CO2,kt,NO
2000,1.A.3.b.iii.,Heavy duty trucks and buses,Liquefied petroleum gases (LPG),CH4,kt,NO
2000,1.A.3.b.iii.,Heavy duty trucks and buses,Liquefied petroleum gases (LPG),N2O,kt,NO
2000,1.A.3.b.iii.,Heavy duty trucks and buses,Other liquid fuels,CO2,kt,NO
2000,1.A.3.b.iii.,Heavy duty trucks and buses,Other liquid fuels,CH4,kt,NO
2000,1.A.3.b.iii.,Heavy duty trucks and buses,Other liquid fuels,N2O,kt,NO
2000,1.A.3.b.iii.,Heavy duty trucks and buses,Gaseous fuels,CO2,kt,1.70204163700345
2000,1.A.3.b.iii.,Heavy duty trucks and buses,Gaseous fuels,CH4,kt,0.00542125470049117
2000,1.A.3.b.iii.,Heavy duty trucks and buses,Gaseous fuels,N2O,kt,0.000121677049944357
2000,1.A.3.b.iii.,Heavy duty trucks and buses,Biomass,CO2,kt,NO
2000,1.A.3.b.iii.,Heavy duty trucks and buses,Biomass,CH4,kt,NO
2000,1.A.3.b.iii.,Heavy duty trucks and buses,Biomass,N2O,kt,NO
2000,1.A.3.b.iii.,Heavy duty trucks and buses,Other fossil fuels,CO2,kt,NO
2000,1.A.3.b.iii.,Heavy duty trucks and buses,Other fossil fuels,CH4,kt,NO
2000,1.A.3.b.iii.,Heavy duty trucks and buses,Other fossil fuels,N2O,kt,NO
2000,1.A.3.b.iv.,Motorcycles,All fuels except biomass,CO2,kt,195.44060505330182
2000,1.A.3.b.iv.,Motorcycles,All fuels except biomass,CH4,kt,0.416375788308477
2000,1.A.3.b.iv.,Motorcycles,All fuels except biomass,N2O,kt,0.00266032138349135
2000,1.A.3.b.iv.,Motorcycles,Gasoline,CO2,kt,193.130752744378
2000,1.A.3.b.iv.,Motorcycles,Gasoline,CH4,kt,0.416375788308477
2000,1.A.3.b.iv.,Motorcycles,Gasoline,N2O,kt,0.00266032138349135
2000,1.A.3.b.iv.,Motorcycles,Diesel oil,CO2,kt,NO
2000,1.A.3.b.iv.,Motorcycles,Diesel oil,CH4,kt,NO
2000,1.A.3.b.iv.,Motorcycles,Diesel oil,N2O,kt,NO
2000,1.A.3.b.iv.,Motorcycles,Liquefied petroleum gases (LPG),CO2,kt,NO
2000,1.A.3.b.iv.,Motorcycles,Liquefied petroleum gases (LPG),CH4,kt,NO
2000,1.A.3.b.iv.,Motorcycles,Liquefied petroleum gases (LPG),N2O,kt,NO
2000,1.A.3.b.iv.,Motorcycles,Other liquid fuels: lubricant oil,CO2,kt,2.30985230892383
2000,1.A.3.b.iv.,Motorcycles,Other liquid fuels: lubricant oil,CH4,kt,NO
2000,1.A.3.b.iv.,Motorcycles,Other liquid fuels: lubricant oil,N2O,kt,NO
2000,1.A.3.b.iv.,Motorcycles,Gaseous fuels,CO2,kt,NO
2000,1.A.3.b.iv.,Motorcycles,Gaseous fuels,CH4,kt,NO
2000,1.A.3.b.iv.,Motorcycles,Gaseous fuels,N2O,kt,NO
2000,1.A.3.b.iv.,Motorcycles,Biomass,CO2,kt,NO
2000,1.A.3.b.iv.,Motorcycles,Biomass,CH4,kt,NO
2000,1.A.3.b.iv.,Motorcycles,Biomass,N2O,kt,NO
2000,1.A.3.b.iv.,Motorcycles,Other fossil fuels,CO2,kt,NO
2000,1.A.3.b.iv.,Motorcycles,Other fossil fuels,CH4,kt,NO
2000,1.A.3.b.iv.,Motorcycles,Other fossil fuels,N2O,kt,NO
2000,1.A.3.b.v.,Other,All fuels except biomass,CO2,kt,NO
2000,1.A.3.b.v.,Other,All fuels except biomass,CH4,kt,NO
2000,1.A.3.b.v.,Other,All fuels except biomass,N2O,kt,NO
2000,1.A.3.c.,Railways,All fuels except biomass,CO2,kt,135.61034913032398
2000,1.A.3.c.,Railways,All fuels except biomass,CH4,kt,0.007592079540006
2000,1.A.3.c.,Railways,All fuels except biomass,N2O,kt,0.052311033835704
2000,1.A.3.c.,Railways,Liquid fuels,CO2,kt,135.529878834324
2000,1.A.3.c.,Railways,Liquid fuels,CH4,kt,0.007590404820006
2000,1.A.3.c.,Railways,Liquid fuels,N2O,kt,0.052309777795704
2000,1.A.3.c.,Railways,Solid fuels,CO2,kt,0.080470296
2000,1.A.3.c.,Railways,Solid fuels,CH4,kt,1.67472e-06
2000,1.A.3.c.,Railways,Solid fuels,N2O,kt,1.25604e-06
2000,1.A.3.c.,Railways,Gaseous fuels,CO2,kt,NO
2000,1.A.3.c.,Railways,Gaseous fuels,CH4,kt,NO
2000,1.A.3.c.,Railways,Gaseous fuels,N2O,kt,NO
2000,1.A.3.c.,Railways,Biomass,CO2,kt,NO
2000,1.A.3.c.,Railways,Biomass,CH4,kt,NO
2000,1.A.3.c.,Railways,Biomass,N2O,kt,NO
2000,1.A.3.c.,Railways,Other fossil fuels,CO2,kt,NO
2000,1.A.3.c.,Railways,Other fossil fuels,CH4,kt,NO
2000,1.A.3.c.,Railways,Other fossil fuels,N2O,kt,NO
2000,1.A.3.d.,Domestic Navigation,All fuels except biomass,CO2,kt,201.4124235327079
2000,1.A.3.d.,Domestic Navigation,All fuels except biomass,CH4,kt,0.01844918624497632
2000,1.A.3.d.,Domestic Navigation,All fuels except biomass,N2O,kt,0.00527119606999324
2000,1.A.3.d.,Domestic Navigation,Residual fuel oil,CO2,kt,145.413285326509
2000,1.A.3.d.,Domestic Navigation,Residual fuel oil,CH4,kt,0.01315673843971
2000,1.A.3.d.,Domestic Navigation,Residual fuel oil,N2O,kt,0.00375906812563143
2000,1.A.3.d.,Domestic Navigation,Gas/diesel oil,CO2,kt,55.9991382061989
2000,1.A.3.d.,Domestic Navigation,Gas/diesel oil,CH4,kt,0.00529244780526632
2000,1.A.3.d.,Domestic Navigation,Gas/diesel oil,N2O,kt,0.00151212794436181
2000,1.A.3.d.,Domestic Navigation,Gasoline,CO2,kt,NO
2000,1.A.3.d.,Domestic Navigation,Gasoline,CH4,kt,NO
2000,1.A.3.d.,Domestic Navigation,Gasoline,N2O,kt,NO
2000,1.A.3.d.,Domestic Navigation,Other liquid fuels,CO2,kt,NO
2000,1.A.3.d.,Domestic Navigation,Other liquid fuels,CH4,kt,NO
2000,1.A.3.d.,Domestic Navigation,Other liquid fuels,N2O,kt,NO
2000,1.A.3.d.,Domestic Navigation,Gaseous fuels,CO2,kt,NO
2000,1.A.3.d.,Domestic Navigation,Gaseous fuels,CH4,kt,NO
2000,1.A.3.d.,Domestic Navigation,Gaseous fuels,N2O,kt,NO
2000,1.A.3.d.,Domestic Navigation,Biomass,CO2,kt,NO
2000,1.A.3.d.,Domestic Navigation,Biomass,CH4,kt,NO
2000,1.A.3.d.,Domestic Navigation,Biomass,N2O,kt,NO
2000,1.A.3.d.,Domestic Navigation,Other fossil fuels,CO2,kt,NO
2000,1.A.3.d.,Domestic Navigation,Other fossil fuels,CH4,kt,NO
2000,1.A.3.d.,Domestic Navigation,Other fossil fuels,N2O,kt,NO
2000,1.A.3.e.,Other transportation,All fuels except biomass,CO2,kt,"IE,NO"
2000,1.A.3.e.,Other transportation,All fuels except biomass,CH4,kt,"IE,NO"
2000,1.A.3.e.,Other transportation,All fuels except biomass,N2O,kt,"IE,NO"
2000,1.A.3.e.,Other transportation,Liquid fuels,CO2,kt,"IE,NO"
2000,1.A.3.e.,Other transportation,Liquid fuels,CH4,kt,"IE,NO"
2000,1.A.3.e.,Other transportation,Liquid fuels,N2O,kt,"IE,NO"
2000,1.A.3.e.,Other transportation,Solid fuels,CO2,kt,"IE,NO"
2000,1.A.3.e.,Other transportation,Solid fuels,CH4,kt,"IE,NO"
2000,1.A.3.e.,Other transportation,Solid fuels,N2O,kt,"IE,NO"
2000,1.A.3.e.,Other transportation,Gaseous fuels,CO2,kt,"IE,NO"
2000,1.A.3.e.,Other transportation,Gaseous fuels,CH4,kt,"IE,NO"
2000,1.A.3.e.,Other transportation,Gaseous fuels,N2O,kt,"IE,NO"
2000,1.A.3.e.,Other transportation,Other fossil fuels,CO2,kt,"IE,NO"
2000,1.A.3.e.,Other transportation,Other fossil fuels,CH4,kt,"IE,NO"
2000,1.A.3.e.,Other transportation,Other fossil fuels,N2O,kt,"IE,NO"
2000,1.A.3.e.,Other transportation,Biomass,CO2,kt,"IE,NO"
2000,1.A.3.e.,Other transportation,Biomass,CH4,kt,"IE,NO"
2000,1.A.3.e.,Other transportation,Biomass,N2O,kt,"IE,NO"
2000,1.A.3.e.i.,Pipeline transport,All fuels except biomass,CO2,kt,NO
2000,1.A.3.e.i.,Pipeline transport,All fuels except biomass,CH4,kt,NO
2000,1.A.3.e.i.,Pipeline transport,All fuels except biomass,N2O,kt,NO
2000,1.A.3.e.i.,Pipeline transport,Liquid fuels,CO2,kt,NO
2000,1.A.3.e.i.,Pipeline transport,Liquid fuels,CH4,kt,NO
2000,1.A.3.e.i.,Pipeline transport,Liquid fuels,N2O,kt,NO
2000,1.A.3.e.i.,Pipeline transport,Solid fuels,CO2,kt,NO
2000,1.A.3.e.i.,Pipeline transport,Solid fuels,CH4,kt,NO
2000,1.A.3.e.i.,Pipeline transport,Solid fuels,N2O,kt,NO
2000,1.A.3.e.i.,Pipeline transport,Gaseous fuels,CO2,kt,NO
2000,1.A.3.e.i.,Pipeline transport,Gaseous fuels,CH4,kt,NO
2000,1.A.3.e.i.,Pipeline transport,Gaseous fuels,N2O,kt,NO
2000,1.A.3.e.i.,Pipeline transport,Other fossil fuels,CO2,kt,NO
2000,1.A.3.e.i.,Pipeline transport,Other fossil fuels,CH4,kt,NO
2000,1.A.3.e.i.,Pipeline transport,Other fossil fuels,N2O,kt,NO
2000,1.A.3.e.i.,Pipeline transport,Biomass,CO2,kt,NO
2000,1.A.3.e.i.,Pipeline transport,Biomass,CH4,kt,NO
2000,1.A.3.e.i.,Pipeline transport,Biomass,N2O,kt,NO
2000,1.A.3.e.ii.,Other,All fuels except biomass,CO2,kt,IE
2000,1.A.3.e.ii.,Other,All fuels except biomass,CH4,kt,IE
2000,1.A.3.e.ii.,Other,All fuels except biomass,N2O,kt,IE
2000,1.A.4.,Other sectors,All fuels except biomass,CO2,kt,5755.707386515865
2000,1.A.4.,Other sectors,All fuels except biomass,CH4,kt,13.213396640076756
2000,1.A.4.,Other sectors,All fuels except biomass,N2O,kt,0.6579164172523979
2000,1.A.4.,Other sectors,Liquid fuels,CO2,kt,5429.81685498174
2000,1.A.4.,Other sectors,Liquid fuels,CH4,kt,0.28879134265170925
2000,1.A.4.,Other sectors,Liquid fuels,N2O,kt,0.23400859235032345
2000,1.A.4.,Other sectors,Solid fuels,CO2,kt,NO
2000,1.A.4.,Other sectors,Solid fuels,CH4,kt,NO
2000,1.A.4.,Other sectors,Solid fuels,N2O,kt,NO
2000,1.A.4.,Other sectors,Gaseous fuels,CO2,kt,325.8905315341252
2000,1.A.4.,Other sectors,Gaseous fuels,CH4,kt,0.0056242133200454705
